"Nome da campanha","Nome do anúncio","Nome do conjunto de anúncios","URL do site","Tipo de mídia","Status de veiculação","Nível de veiculação",Frequência,Impressões,"Hook Rate","Reproduções de 100% do vídeo","Valor usado (BRL)","Cliques no link","Visualizações da página de destino do site","CPC (custo por clique no link)","CTR (todos)","CPM (custo por 1.000 impressões)","Tipo de resultado","Custo por resultado","Finalizações de compra iniciadas","Taxa de conversão",Resultados,"ROAS (retorno sobre o investimento em publicidade) das compras","Tipo de valor de resultado","Valor dos resultados","Início dos relatórios","Encerramento dos relatórios"
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - TOFU — Cópia — Cópia","[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Vinagre+de+Ma%C3%A7a,Vídeo,active,ad,1.44527124,6021,0.23218734,,85.33,186,139,0.45876344,3.30509882,14.17206444,"Compras no site",85.33,2,0.00537634,1,0.9423415,"Valor de conversão da compra no site",80.41,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD1 - LARI","[CAMPANHA AQUISIÇÃO]",https://jejoom.denavita.com.br/,Vídeo,inactive,ad,1.37609195,5986,0.17423989,,126.52,61,58,2.07409836,1.63715336,21.13598396,"Compras no site",63.26,22,0.03278689,2,6.16772052,"Valor de conversão da compra no site",780.34,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4","Evelyn Regly - LM",http://denavita.com.br/pages/laranja-moro,Vídeo,not_delivering,ad,1.40032833,5971,0.23563892,,195.67,55,38,3.55763636,1.20582817,32.77005527,"Compras no site",97.835,12,0.03636364,2,0.98722339,"Valor de conversão da compra no site",193.17,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Adeli - Lm e Vm",https://www.denavita.com.br/products/kit-vida-fit,Vídeo,not_delivering,ad,1.27141031,5968,0.19872654,,249.54,60,44,4.159,1.18967828,41.81300268,"Compras no site",124.77,10,0.03333333,2,2.55534183,"Valor de conversão da compra no site",637.66,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD5 - ORGANICO","[CAMPANHA AQUISIÇÃO]",http://www.denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.26587386,5961,0,,136.62,52,42,2.62730769,1.17429961,22.91897333,"Compras no site",136.62,14,0.01923077,1,0.79139218,"Valor de conversão da compra no site",108.12,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","tons2_rmkt_01-09-2025 — Cópia","[PUBLICO ENG.] [DR]",https://www.denavita.com.br/pages/tons-clareador-de-pele,Imagem,archived,ad,1.16113929,5952,0,,177.21,61,55,2.90508197,1.39448925,29.77318548,"Compras no site",88.605,6,0.03278689,2,1.45894701,"Valor de conversão da compra no site",258.54,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - NIVER 5","[HIBRIDO] [ESTATICO ORG.] [BID 60]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,inactive,ad,1.41947029,5949,0.00151286,,46.91,23,16,2.03956522,0.48747689,7.88535888,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]",tons_dr-ursinho-melasma2-13-10-2025,"LP NOVA",https://tons1.denavita.com.br/,Vídeo,inactive,ad,1.41571156,5929,0.33445775,,347.33,261,165,1.33076628,4.72255018,58.58154832,"Compras no site",115.77666667,11,0.01149425,3,2.23565485,"Valor de conversão da compra no site",776.51,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD2,"Nutri - Tons [Teste até 13-03]",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.35633248,5858,0.32536702,,248.38,114,91,2.17877193,2.42403551,42.40013657,"Compras no site",124.19,11,0.01754386,2,0.9691199,"Valor de conversão da compra no site",240.71,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - MORGANA TOFU",[RMK],https://www.denavita.com.br/pages/jejoom-v3,Vídeo,inactive,ad,1.43081838,5822,0.24905531,,140.37,145,105,0.96806897,2.95431123,24.11027138,"Compras no site",28.074,14,0.03448276,5,11.05627983,"Valor de conversão da compra no site",1551.97,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3 - Duda","Influ Duda - Lm",https://lm1.denavita.com.br/,Vídeo,archived,ad,1.33686148,5810,0.1020654,,65.8,17,10,3.87058824,0.53356282,11.3253012,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - BOFU 1 — Cópia — Cópia — Cópia","[RMKT PB FECHADO]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Imagem,active,ad,1.21148164,5740,0.0010453,,81.41,26,21,3.13115385,0.57491289,14.18292683,"Compras no site",81.41,5,0.03846154,1,4.39589731,"Valor de conversão da compra no site",357.87,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS4,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.16605317,5702,0.2530691,,248.77144047,91,69,2.73375209,2.06944932,43.62880401,"Compras no site",82.92381349,10,0.03296703,3,2.39388412,"Valor de conversão da compra no site",595.53,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 2- SABRINA","Influ Sabrina - Tons",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.30453712,5693,0.22132443,,199.22,72,56,2.76694444,1.70384683,34.9938521,"Compras no site",199.22,3,0.01388889,1,1.4075896,"Valor de conversão da compra no site",280.42,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD1,"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://track.denavita.com.br/0ksqdzlnmv/,Vídeo,inactive,ad,1.36170726,5647,0.09031344,,61.67860329,13,10,4.74450795,0.31875332,10.92236644,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Luciana",http://denavita.com.br/pages/laranja-moro,Vídeo,not_delivering,ad,1.32020628,5632,0.15252131,,106.98,15,11,7.132,0.55042614,18.99502841,"Compras no site",106.98,3,0.06666667,1,1.76060946,"Valor de conversão da compra no site",188.35,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Leka - LM TESTE TRAVA DE CPA",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.16057792,5623,0.24542059,,125.80639082,42,31,2.99539026,1.20931887,22.37353562,"Compras no site",125.80639082,10,0.02380952,1,1.93909068,"Valor de conversão da compra no site",243.95,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Raiza 2",http://lm1.denavita.com.br/,Vídeo,not_delivering,ad,1.20433569,5611,0.273748,,133.53,57,46,2.34263158,1.85350205,23.79789699,"Compras no site",133.53,9,0.01754386,1,0.70328765,"Valor de conversão da compra no site",93.91,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - NIVER","[CAMPANHA AQUISIÇÃO]",http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.56264045,5563,0,,129.64,61,51,2.1252459,1.25831386,23.30397268,"Compras no site",64.82,12,0.03278689,2,2.02815489,"Valor de conversão da compra no site",262.93,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - MOFU ISA NOGUEIRA  REFAÇÃO 17-05","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Isa+Nogueira+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.13122449,5543,0.2688075,,209.26,127,87,1.64771654,2.61591196,37.75211979,"Compras no site",69.75333333,5,0.02362205,3,2.87498805,"Valor de conversão da compra no site",601.62,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - MOFU ISA NOGUEIRA  REFAÇÃO 17-05 — Cópia","[EXCLUSÃO BASE] [ADV. +]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Isa+Nogueira+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.23832092,5487,0.15144888,,80.3,71,53,1.13098592,1.47621651,14.63459085,"Compras no site",80.3,4,0.01408451,1,2.39016189,"Valor de conversão da compra no site",191.93,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","AD - RMKT",[RMK],http://denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.4893733,5466,0,,70.97,36,17,1.97138889,0.69520673,12.98390048,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - MOFU MARCELA 17-05","[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas?utm_source=Influenciador&utm_campaign=Marcela+Venancio&utm_content=Vinagre+de+Maça,Vídeo,inactive,ad,1.29816623,5451,0.23316823,,130.14,248,184,0.52475806,4.29279031,23.87451844,"Compras no site",65.07,5,0.00806452,2,4.65521746,"Valor de conversão da compra no site",605.83,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]",tons4_rmkt_20-10-2025,rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,https://www.denavita.com.br/pages/tons-clareador-de-pele,Imagem,not_delivering,ad,1.22974498,5449,0,,189.44094712,52,43,3.64309514,1.41310332,34.76618593,"Compras no site",47.36023678,12,0.07692308,4,4.83908054,"Valor de conversão da compra no site",916.72,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3 - SABRINA","Influ Sabrina 2 - Lm",https://lm1.denavita.com.br/,Vídeo,archived,ad,1.24550484,5403,0.20433093,,119.73,65,42,1.842,1.51767537,22.15991116,"Compras no site",119.73,7,0.01538462,1,1.43973941,"Valor de conversão da compra no site",172.38,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - MOFU LARISSA LEMOS  REFAÇÃO 17-05","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Larissa+Lemos+-+Performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.14714845,5270,0.26736243,,203.64488462,61,38,3.33844073,1.44212524,38.6422931,"Compras no site",203.64488462,4,0.01639344,1,0.9188053,"Valor de conversão da compra no site",187.11,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - NIVER 6","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/products/laranja-moro-cafe-verde-e-cromo-30-caps?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro&_pos=1&_sid=464449d27&_ss=r,Vídeo,not_delivering,ad,1.34102564,5230,0.18967495,,275.89,81,62,3.40604938,1.93116635,52.75143403,"Compras no site",55.178,14,0.0617284,5,3.55427888,"Valor de conversão da compra no site",980.59,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Influ Mi Ruback - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.13688889,5116,0.27756059,,309.32921768,80,61,3.86661522,2.03283815,60.46309962,"Compras no site",103.10973923,7,0.0375,3,2.6713933,"Valor de conversão da compra no site",826.34,2026-01-01,2026-05-25
"[C] [JEJOOM] [CBO]","ARTE 4 20-10-2025 DENAVITA","[CAMPANHA AQUISIÇÃO]",http://www.denavita.com.br/pages/jejoom-denavita,Imagem,inactive,ad,1.40626749,5026,0,,134.78363876,29,22,4.64771168,0.8356546,26.81727791,"Compras no site",67.39181938,11,0.06896552,2,2.4577167,"Valor de conversão da compra no site",331.26,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Influ Dani - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.23381117,4992,0.10076122,,79.08,29,19,2.72689655,0.76121795,15.84134615,"Compras no site",39.54,6,0.06896552,2,7.67589782,"Valor de conversão da compra no site",607.01,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD1,"Influ Vitoria - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.19869628,4965,0.17421954,,125.77,69,45,1.82275362,1.49043303,25.33131923,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4","Evelyn Regly BM - LM",http://denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.12968037,4948,0.25767987,,62.85,48,38,1.309375,1.63702506,12.70210186,"Compras no site",62.85,8,0.02083333,1,4.02895784,"Valor de conversão da compra no site",253.22,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - RAIZA 3","LP - TOPO LM",https://lm1.denavita.com.br/,Vídeo,archived,ad,1.05855856,4935,0.24113475,,133.02482091,38,37,3.50065318,1.54002026,26.95538418,"Compras no site",133.02482091,4,0.02631579,1,1.26457603,"Valor de conversão da compra no site",168.22,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - ANA MOFU","[BM] [ANA ELISA]",http://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.26385293,4881,0.11227208,,120.08758379,41,38,2.92896546,1.2497439,24.60306982,"Compras no site",120.08758379,9,0.02439024,1,1.64796388,"Valor de conversão da compra no site",197.9,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","tons_dr-ursinho_video-reels_10-07-2025_esse-foi-produto-que-a-mamae — Cópia","LP 2 - TONS",https://tons1.denavita.com.br/,Vídeo,archived,ad,1.09084699,4791,0.29951993,,161.76,58,51,2.78896552,1.48194531,33.7633062,"Compras no site",80.88,4,0.03448276,2,2.90566271,"Valor de conversão da compra no site",470.02,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - EVELYN","[AQUISIÇÃO]  [ADV. +]",http://lm1.denavita.com.br/,Vídeo,inactive,ad,1.2228807,4746,0.17340919,,134.72,55,42,2.44945455,1.39064475,28.38600927,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.19174571,4649,0.22800602,,168.41,56,44,3.00732143,1.72080017,36.22499462,"Compras no site",84.205,11,0.03571429,2,2.90570631,"Valor de conversão da compra no site",489.35,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS - INFLU ANA ELISA","teste aquisição ate dia 15  - Lm",https://www.denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.33682678,4592,0.15222125,,90.64,44,29,2.06,1.72038328,19.73867596,"Compras no site",90.64,5,0.02272727,1,3.28662842,"Valor de conversão da compra no site",297.9,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD- MOFU",[EVELIN],https://track.denavita.com.br/0ksqdzlnmv/,Vídeo,inactive,ad,1.18318241,4573,0.12661273,,49.76590071,49,31,1.01563063,1.33391647,10.8825499,"Compras no site",24.88295035,3,0.04081633,2,7.94258708,"Valor de conversão da compra no site",395.27,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - TOFU","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Maritza+-+performance&utm_content=laranja+moro,Vídeo,inactive,ad,1.27855543,4567,0.29866433,,112.96,266,179,0.42466165,5.47405299,24.73396102,"Compras no site",56.48,8,0.0075188,2,5.88110836,"Valor de conversão da compra no site",664.33,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - JADE TOFU 19-05 BM JADE + DENA — Cópia — Cópia — Cópia","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.20147485,4562,0.13086366,,117.67,28,14,4.2025,1.03024989,25.79351162,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - 4 — Cópia","[TOFU] [TIK]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,active,ad,1.27667984,4522,0.19570986,,63.97,168,101,0.38077381,3.40557276,14.1463954,,,4,0,,,,,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","Rmkt Dani - 1","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",http://www.denavita.com.br/pages/laranja-moro,Imagem,not_delivering,ad,1.16035288,4472,0,,148.40973365,24,18,6.1837389,0.98389982,33.18643418,"Compras no site",148.40973365,9,0.04166667,1,1.13348361,"Valor de conversão da compra no site",168.22,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 4 - SABRINA","Influ Sabrina 2 - Lm",https://lm1.denavita.com.br/,Vídeo,archived,ad,1.27962221,4471,0.16730038,,93.02,40,28,2.3255,1.25251622,20.805189,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",ADS3,"Influ Sabrina - Vm [Teste até 13-03]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.12691522,4413,0.22637661,,173.38,91,81,1.90527473,2.58327668,39.2884659,,,17,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - ANA MOFU — Cópia","teste aquisição ate dia 15  - Lm",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Ana+Elisa+Fitfoodmenu+-+performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.31489234,4397,0.13281783,,57.27,35,25,1.63628571,1.02342506,13.02478963,,,2,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS3- 18-02","Arte Org - Digestino",https://www.denavita.com.br/pages/digestino,Imagem,not_delivering,ad,1.12564499,4363,0,,108.76,56,44,1.94214286,1.55856062,24.92780197,,,5,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","AD - 6","[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Luciana+Moraes+-+performance&utm_content=laranja+moro,Vídeo,not_delivering,ad,1.10732984,4230,0.25531915,,63.89,19,16,3.36263158,0.59101655,15.10401891,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - PAM MOFU","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Vídeo,not_delivering,ad,1.20906728,4187,0.17100549,,184.99,32,29,5.7809375,0.85980416,44.18199188,"Compras no site",184.99,3,0.03125,1,1.12725012,"Valor de conversão da compra no site",208.53,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 1","Evelyn Regly BM - LM",http://denavita.com.br/pages/laranja-moro,Vídeo,inactive,ad,1.15084417,4158,0.23015873,,51.44,30,22,1.71466667,1.41895142,12.37133237,"Compras no site",51.44,8,0.03333333,1,3.27021773,"Valor de conversão da compra no site",168.22,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]",AD5,"[VINAGRE] [RMKT]",https://www.denavita.com.br/pages/vinagre-maca-gomas,Imagem,inactive,ad,1.25241838,4143,0,,85.43007204,42,35,2.03404933,1.18271784,20.62034083,"Compras no site",85.43007204,8,0.02380952,1,2.78964999,"Valor de conversão da compra no site",238.32,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ADS 3","Evelyn Regly - LM",http://denavita.com.br/pages/laranja-moro,Vídeo,not_delivering,ad,1.37174349,4107,0.20647675,,107.18,31,22,3.45741935,0.97394692,26.09690772,,,9,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD3,"Influ Dani Arte - Lm",https://lm1.denavita.com.br/,Imagem,not_delivering,ad,1.40390545,4098,0,,67.01,23,19,2.91347826,0.80527086,16.35187897,,,3,0,,,,,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - PAM MOFU 2","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Vídeo,not_delivering,ad,1.14081691,3994,0.19404106,,153.99,37,32,4.16189189,1.25187782,38.555333,"Compras no site",153.99,5,0.02702703,1,1.39009027,"Valor de conversão da compra no site",214.06,2026-01-01,2026-05-25
"[C] [TONS] [PB DR]","AD - TOFU","[PUBLICO ENG.] [DR]",https://denavita.com.br/pages/tons-clareador-de-pele,Vídeo,inactive,ad,1.29582518,3973,0.22476718,,122.85560268,62,42,1.98154198,2.3911402,30.92262841,"Compras no site",61.42780134,4,0.03225806,2,2.04304887,"Valor de conversão da compra no site",251,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD2,"Influ Marcela Jacaré - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,archived,ad,1.16153621,3962,0.22236244,,161.82,55,39,2.94218182,1.79202423,40.84300858,"Compras no site",161.82,3,0.01818182,1,1.06525769,"Valor de conversão da compra no site",172.38,2026-01-01,2026-05-25
"[C] [VARIOS PRODUTO] [ABO] [BID]","AD - IA",Nac,https://www.denavita.com.br/products/nac-polivitaminico?utm_source=Influenciador&utm_campaign=Meta+performance&utm_content=meta+performance,Vídeo,not_delivering,ad,1.37750439,3919,0.24011227,,112.01,59,39,1.89847458,2.32202092,28.58127073,,,2,0,0,0.008035,"Valor de conversão da compra no site",0.9,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","ad - 1","Conj - Melato",https://www.denavita.com.br/products/melatonina-e-triptofano-2x1-30-caps,Vídeo,not_delivering,ad,1.45430514,3851,0.24513113,,76.59,12,11,6.3825,0.36354194,19.88834069,,,1,0,,,,,2026-01-01,2026-05-25
"[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - JADE TOFU — Cópia","[AQUISIÇÃO]  [ADV. +]",https://www.denavita.com.br/pages/lm1?utm_source=Influenciador&utm_campaign=Jade+Seba+-+Performance&utm_content=Laranja+Moro,Vídeo,inactive,ad,1.1797164,3827,0.17951398,,95.29,39,37,2.44333333,1.4894173,24.89939901,"Compras no site",47.645,5,0.05128205,2,4.31115542,"Valor de conversão da compra no site",410.81,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]",AD2,"Influ Dani - Vm",https://www.denavita.com.br/pages/vinagre-maca-gomas,Vídeo,not_delivering,ad,1.2259332,3744,0.10443376,,49.47,27,19,1.83222222,0.90811966,13.21314103,,,7,0,,,,,2026-01-01,2026-05-25
"[C] [LM - TESTE] [ABO]","Criativo Versão 2 - Jade","Influ Jade",http://denavita.com.br/pages/laranja-moro,Vídeo,archived,ad,1.12381244,3667,0.21270794,,116.17,42,31,2.76595238,1.5271339,31.67984729,"Compras no site",58.085,9,0.04761905,2,2.22811397,"Valor de conversão da compra no site",258.84,2026-01-01,2026-05-25
"[C] [LM - RMKT] [ADV. ABO]","AD - MOFU EVELYN  REFAÇÃO 17-05","[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]",https://www.denavita.com.br/pages/laranja-moro?utm_source=Influenciador&utm_campaign=Evelyn+Regly+-+performance&utm_content=Laranja+Moro,Vídeo,active,ad,1.30177087,3602,0.47584675,,127.97,371,262,0.34493261,9.57801222,35.52748473,"Compras no site",63.985,3,0.00539084,2,3.77080566,"Valor de conversão da compra no site",482.55,2026-01-01,2026-05-25
