"Nome do conjunto de anúncios","Nome da campanha","Nome do anúncio","Segmentos de público","Veiculação do anúncio",Alcance,Impressões,Frequência,"Tipo de resultado",Resultados,"Custo por resultado","Valor usado (BRL)",Início,Término,"CPM (custo por 1.000 impressões)","Cliques no link","CPC (custo por clique no link)","CTR (taxa de cliques no link)","Início dos relatórios","Encerramento dos relatórios"
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]",tons3_rmkt_01-09-2025,engaged,not_delivering,25511,56335,2.2082631,"Compras no site",19,61.82257662,1174.62895575,2025-09-02,Contínuo,20.85078469,695,1.69011361,1.23369131,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","Rmkt Dani - 1",existing,not_delivering,8344,22458,2.69151486,"Compras no site",15,77.90619111,1168.59286664,2025-10-13,Contínuo,52.03459198,184,6.35104819,0.81930715,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]",AD2,engaged,active,19403,50805,2.61840952,"Compras no site",12,96.25609561,1155.07314731,2026-01-20,Contínuo,22.73542264,932,1.23934887,1.83446511,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [LM - PRINCIPAL] [PLANO B] 1 TESTE","[2] 29/12 — Cópia",engaged,inactive,30991,63246,2.04078603,"Compras no site",13,88.73118601,1153.50541816,2025-12-10,Contínuo,18.23839323,613,1.88173804,0.96923126,2026-01-01,2026-05-25
"[BOFU] [ADV+ ABERTO] [ESTATICO]","[C] [LM - TESTE] [ABO]",AD1,prospecting,inactive,79673,154449,1.93853627,"Compras no site",12,95.71914889,1148.62978667,2026-02-25,Contínuo,7.43695192,555,2.06960322,0.35934192,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - MOFU teste ate 08-05 — Cópia — Cópia — Cópia",engaged,not_delivering,30051,60884,2.02602243,"Compras no site",17,67.43274544,1146.35667246,2025-10-13,Contínuo,18.82853742,509,2.25217421,0.83601603,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD11 - EVELYN",existing,inactive,14898,25921,1.73989797,"Compras no site",18,63.60666667,1144.92,2026-01-20,Contínuo,44.16959222,871,1.31448909,3.36020987,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","AD - PROMO BOFU",existing,inactive,8046,19738,2.45314442,"Compras no site",25,45.7058371,1142.64592761,2026-01-20,Contínuo,57.89066408,828,1.38000716,4.1949539,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","Teste - ADS 2",existing,not_delivering,19645,73340,3.73326546,"Compras no site",20,57.12411184,1142.48223674,2026-02-04,Contínuo,15.57788706,465,2.45695105,0.63403327,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - DANI",engaged,inactive,20463,47581,2.32522113,"Compras no site",27,42.2081095,1139.61895638,2026-01-23,Contínuo,23.95113504,432,2.63800684,0.90792543,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","ADS - LARI 1 24-12",existing,inactive,12920,29419,2.27701238,"Compras no site",20,56.94505945,1138.90118902,2025-10-13,Contínuo,38.713117,360,3.16361441,1.22369897,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - LUCIANA MOFU 2",existing,inactive,21960,53438,2.43342441,"Compras no site",24,47.3512112,1136.42906875,2026-03-17,Contínuo,21.26630991,1467,0.77466194,2.74523747,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]",04-04,prospecting,not_delivering,16164,37467,2.31792873,"Compras no site",25,45.37830701,1134.45767523,2025-10-13,Contínuo,30.27885006,287,3.9528142,0.76600742,2026-01-01,2026-05-25
"Conj. - Q10","[C] [LM - TESTE] [ABO]","ADS1 - Q10",prospecting,inactive,71609,118089,1.64908042,"Compras no site",4,281.8156766,1127.2627064,2026-02-20,Contínuo,9.54587393,870,1.29570426,0.73673246,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - EVELYN NIVER 2 — Cópia",prospecting,not_delivering,38356,50195,1.30866097,"Compras no site",15,75.12770325,1126.91554876,2025-10-13,Contínuo,22.45075304,336,3.35391532,0.66938938,2026-01-01,2026-05-25
"[ADV ABER.]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","AD - LUCIANA TOFU — Cópia — Cópia",existing,not_delivering,22303,38366,1.72021701,"Compras no site",11,102.38315713,1126.21472841,2026-02-25,Contínuo,29.35449952,371,3.03561921,0.96700203,2026-01-01,2026-05-25
"LP - 1","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","Rmkt Dani 2 — Cópia",prospecting,archived,25786,44927,1.74230202,"Compras no site",26,43.26843403,1124.97928474,2026-01-19,Contínuo,25.04016037,418,2.691338,0.9303982,2026-01-01,2026-05-25
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]",tons1_rmkt_20-10-2025,engaged,not_delivering,15375,41778,2.71726829,"Compras no site",19,59.15461277,1123.93764263,2025-09-02,Contínuo,26.90261962,565,1.98927016,1.35238642,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - TOFU",engaged,inactive,10206,23465,2.29913776,"Compras no site",26,43.19301671,1123.01843436,2025-06-20,Contínuo,47.85929829,1606,0.69926428,6.8442361,2026-01-01,2026-05-25
"[TOFU] [TIK + ORG ] [ABERTO]","[C] [LM - TESTE] [ABO]","AD - MOFU teste ate 08-05 — Cópia",engaged,active,18724,45596,2.43516343,"Compras no site",12,92.84190495,1114.10285937,2026-02-11,Contínuo,24.4342236,1025,1.08692962,2.24800421,2026-01-01,2026-05-25
"teste aquisição ate dia 15  - Lm","[C] [LM - TESTE] [ABO]","AD - ISA MOFU",prospecting,inactive,51785,83345,1.60944289,"Compras no site",10,111.34247164,1113.4247164,2026-02-04,Contínuo,13.35922631,390,2.85493517,0.46793449,2026-01-01,2026-05-25
"[VINAGRE] [RMKT]","[C] [VARIOS PRODUTO] [ABO] [BID]","ADS1 - VM — Cópia",existing,inactive,10418,27139,2.60501056,"Compras no site",18,61.8423895,1113.16301106,2026-01-20,Contínuo,41.01709757,318,3.50051261,1.17174546,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","ADS2- EVELYN",engaged,inactive,17367,37795,2.17625381,"Compras no site",18,61.68867611,1110.39616992,2025-10-13,Contínuo,29.37944622,608,1.82630949,1.6086784,2026-01-01,2026-05-25
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]","AD2 - VERAO",prospecting,inactive,29482,53052,1.79947086,"Compras no site",11,100.72360538,1107.95965913,2025-09-02,Contínuo,20.88440887,458,2.41912589,0.86330393,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - MORGANA TOFU",existing,active,24317,69020,2.83834355,"Compras no site",19,57.54093641,1093.27779177,2025-10-13,Contínuo,15.84001437,2461,0.44424128,3.56563315,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - MOFU ANA ELISA — Cópia",engaged,active,13341,28306,2.12173001,"Compras no site",14,77.8262003,1089.56680423,2025-10-13,Contínuo,38.49243285,779,1.39867369,2.7520667,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - RMKT",existing,active,22714,99823,4.39477855,"Compras no site",19,57.14782458,1085.80866702,2026-04-17,Contínuo,10.87733956,866,1.25382063,0.86753554,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - MOFU teste ate 08-05",prospecting,inactive,48401,57388,1.18567798,"Compras no site",9,120.52505757,1084.72551815,2026-01-23,Contínuo,18.90160867,546,1.98667677,0.95141841,2026-01-01,2026-05-25
"[BOFU] [ADV+ ABERTO] [ESTATICO]","[C] [LM - TESTE] [ABO]",AD2,prospecting,inactive,56100,112135,1.99884135,"Compras no site",14,77.39209518,1083.48933249,2026-02-25,Contínuo,9.6623653,557,1.94522322,0.4967227,2026-01-01,2026-05-25
"Arte - Organica Lm","[C] [LM - TESTE] [ABO]",AD2,engaged,not_delivering,36852,127582,3.4620102,"Compras no site",21,51.57819645,1083.14212551,2026-01-26,Contínuo,8.48977227,630,1.71927322,0.49380007,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","ADS - MORGANA",prospecting,inactive,9839,15214,1.54629536,"Compras no site",6,180.47665357,1082.8599214,2025-10-13,Contínuo,71.17522817,320,3.38393725,2.10332588,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS 4",prospecting,inactive,61378,98237,1.60052462,"Compras no site",13,82.8,1076.4,2026-02-04,Contínuo,10.957175,1224,0.87941176,1.24596639,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","ADS - ISA NOGUEIRA",engaged,inactive,21904,32858,1.50009131,"Compras no site",9,119.56520315,1076.08682839,2025-10-13,Contínuo,32.74961435,460,2.33931919,1.39996348,2026-01-01,2026-05-25
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]",tons2_rmkt_01-09-2025,engaged,not_delivering,15555,35751,2.29836066,"Compras no site",14,76.76598625,1074.72380757,2025-09-02,Contínuo,30.06136353,492,2.18439798,1.37618528,2026-01-01,2026-05-25
EVELIN,"[C] [LM - TESTE] [ABO]","AD - EVELYN TOFU",existing,inactive,22374,30380,1.35782605,"Compras no site",18,59.52345844,1071.42225183,2026-05-18,Contínuo,35.26735523,465,2.30413387,1.53061224,2026-01-01,2026-05-25
[RMK],"[C] [JEJOOM] [CBO]","AD - RMKT",engaged,active,17302,82423,4.76378453,"Compras no site",19,56.28225581,1069.3628603,2026-04-17,Contínuo,12.97408321,1075,0.99475615,1.3042476,2026-01-01,2026-05-25
"Conj - Vm","[C] [LM - TESTE] [ABO]","AD - PROMO — Cópia",prospecting,inactive,18976,39629,2.08837479,"Compras no site",15,71.22989851,1068.4484776,2026-01-30,Contínuo,26.96127779,412,2.59332155,1.03964269,2026-01-01,2026-05-25
"Arte - Organica Lm","[C] [LM - TESTE] [ABO]",AD1,existing,not_delivering,21848,77120,3.52984255,"Compras no site",21,50.84970058,1067.84371208,2026-01-26,Contínuo,13.84652116,354,3.01650766,0.4590249,2026-01-01,2026-05-25
"[CAMPANHA AQUISIÇÃO]","[C] [JEJOOM] [CBO]","AD - INGRID 1",prospecting,inactive,28747,38693,1.34598393,"Compras no site",12,88.56688276,1062.80259308,2025-10-13,Contínuo,27.4675676,617,1.72253257,1.59460368,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]",tons_dr-ursinho_video-reels_10-07-2025_esse-foi-produto-que-a-mamae,engaged,inactive,17014,31885,1.8740449,"Compras no site",11,95.96408228,1055.60490512,2025-06-20,Contínuo,33.10663024,511,2.06576302,1.60263447,2026-01-01,2026-05-25
"[TOFU] [TIK TOK] [EXCLUSAÕ BASE] [BID 60] - TESTE ATÉ 20-05","[C] [LM - TESTE] [ABO]","AD - MOFU ate 14-05",prospecting,not_delivering,77917,119734,1.53668647,"Compras no site",13,81.0889108,1054.15584036,2026-03-12,Contínuo,8.80414786,505,2.08743731,0.42176825,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - REFAÇAO",existing,active,13006,20538,1.57911733,"Compras no site",18,58.3377826,1050.08008676,2025-06-20,Contínuo,51.12864382,426,2.46497673,2.07420391,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS - ART 1",engaged,not_delivering,17960,80113,4.46063474,"Compras no site",16,65.61,1049.76,2026-02-04,Contínuo,13.10349132,463,2.26730022,0.57793367,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]",tons_dr-ursinho-melasma1-13-10-2025,engaged,inactive,21839,33349,1.52703878,"Compras no site",12,87.47453835,1049.69446016,2025-06-20,Contínuo,31.47604007,984,1.06676266,2.95061321,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","ADS 3 - 18-02",prospecting,archived,19874,35718,1.7972225,"Compras no site",15,69.92328481,1048.84927221,2025-06-20,Contínuo,29.36472569,281,3.73255969,0.78671818,2026-01-01,2026-05-25
EVELIN,"[C] [LM - TESTE] [ABO]","AD -  EVELYN",prospecting,active,68468,87358,1.27589531,"Compras no site",12,87.24675634,1046.96107611,2026-05-18,Contínuo,11.98471893,725,1.44408424,0.82991827,2026-01-01,2026-05-25
"Arte - Organica Tons ###","[C] [LM - TESTE] [ABO]",AD5,prospecting,inactive,54580,74769,1.3698974,"Compras no site",5,209.33545807,1046.67729036,2026-01-26,Contínuo,13.99881355,689,1.51912524,0.9215049,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - BOFU 1",engaged,inactive,14400,34871,2.42159722,"Compras no site",11,94.46967119,1039.1663831,2025-10-13,Contínuo,29.80030349,299,3.47547285,0.85744602,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","AD - TOFU 1",prospecting,not_delivering,25867,36546,1.41284262,"Compras no site",8,129.75563131,1038.04505046,2026-03-16,Contínuo,28.40379386,615,1.68787813,1.6828107,2026-01-01,2026-05-25
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]",tons4_rmkt_20-10-2025,prospecting,not_delivering,21190,31697,1.4958471,"Compras no site",16,64.71186447,1035.38983152,2025-09-02,Contínuo,32.66523114,471,2.1982799,1.48594504,2026-01-01,2026-05-25
"Influ Evelyn - Vm 2","[C] [LM - TESTE] [ABO]","ADS 3",existing,not_delivering,16558,30925,1.86767726,"Compras no site",15,68.80133333,1032.02,2026-02-02,Contínuo,33.37170574,737,1.40029851,2.38318513,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [TONS] [PB DR]","Novo anúncio de Vendas",existing,inactive,17213,33505,1.94649393,"Compras no site",20,51.45307797,1029.06155944,2025-12-10,Contínuo,30.71367138,709,1.45142674,2.11610207,2026-01-01,2026-05-25
"Arte - Organica Lm","[C] [LM - TESTE] [ABO]",AD1,engaged,not_delivering,31398,95363,3.03723167,"Compras no site",13,78.58870146,1021.65311895,2026-01-26,Contínuo,10.71330725,532,1.9204006,0.55786836,2026-01-01,2026-05-25
"[TOFU] - [EX. PURCHASE]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","ADS - JESSICA",prospecting,inactive,35472,49815,1.40434709,"Compras no site",13,78.17335247,1016.25358207,2026-03-25,Contínuo,20.40055369,336,3.02456423,0.67449563,2026-01-01,2026-05-25
"[ADV ABER.]","[C] [LM - PRINCIPAL] - [PLANO B] 2 TESTE","AD1 — Cópia",prospecting,inactive,72093,125468,1.74036314,"Compras no site",7,144.99242669,1014.94698681,2026-02-25,Contínuo,8.08928959,392,2.58915048,0.31243026,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]",AD10,existing,inactive,10245,21210,2.07027818,"Compras no site",28,36.12947692,1011.62535362,2025-06-20,Contínuo,47.6956791,792,1.27730474,3.73408769,2026-01-01,2026-05-25
rmkt_tons_estáticos_visitantes-engajado-compradores_max-conv_cpa35_02-09-2025_7,"[C] [TONS] [PB DR]",tons3_rmkt_01-09-2025,existing,not_delivering,16126,42142,2.6132953,"Compras no site",22,45.94035026,1010.68770581,2025-09-02,Contínuo,23.98290793,428,2.36141987,1.01561388,2026-01-01,2026-05-25
"[EXCLUSÃO BASE] [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS 4",engaged,inactive,19453,52820,2.71526243,"Compras no site",16,62.90664669,1006.50634708,2026-03-17,Contínuo,19.05540225,2518,0.39972452,4.76713366,2026-01-01,2026-05-25
"Influ Evelyn BM -VM","[C] [LM - TESTE] [ABO]","ADS 4 — Cópia",prospecting,inactive,92956,126401,1.35979388,"Compras no site",14,71.79812394,1005.17373514,2026-02-04,Contínuo,7.95226094,1316,0.76380983,1.041131,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]",tons_dr-ursinho_video-reels_10-07-2025_nao-tem-clareador-oral-barra,prospecting,inactive,22954,40164,1.74976039,"Compras no site",6,166.56090231,999.36541385,2026-02-09,Contínuo,24.88211866,430,2.32410561,1.0706105,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS - JESSICA 2",engaged,inactive,16859,26215,1.55495581,"Compras no site",14,71.3724795,999.21471303,2026-01-23,Contínuo,38.11614393,250,3.99685885,0.95365249,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - TOFU",existing,inactive,11040,21932,1.9865942,"Compras no site",17,58.39962119,992.79356025,2025-06-20,Contínuo,45.26689587,549,1.80836714,2.50319168,2026-01-01,2026-05-25
"[Publico Quente] [TESTE]","[C] [DIGESTINO] [PRINCIPAL]","Lis 3",prospecting,not_delivering,11557,20771,1.79726573,"Compras no site",8,123.62132714,988.97061715,2025-12-24,Contínuo,47.61304786,423,2.337992,2.03649319,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","AD - JADE TOFU LP LM1",existing,active,18067,43266,2.39475286,"Compras no site",15,65.74513935,986.17709022,2026-01-23,Contínuo,22.79335021,341,2.89201493,0.78814774,2026-01-01,2026-05-25
"[AQUISIÇÃO]  [ADV. +]","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","ADS. VIDEO INFLU — Cópia — Cópia",existing,inactive,13831,19085,1.3798713,"Compras no site",15,65.72050633,985.8075949,2026-01-23,Contínuo,51.65352868,629,1.56726168,3.29578203,2026-01-01,2026-05-25
"[TESTE PB FECHADO JADE]","[C] [LM - TESTE] [ABO]","AD - JADE TOFU — Cópia — Cópia",prospecting,active,28590,35422,1.23896467,"Compras no site",12,82.04379543,984.52554517,2026-05-23,Contínuo,27.79418286,332,2.96543839,0.93727062,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB ABERTO] [TESTE BID CAP]","ADS - ASIATICA | Reativado ROAS bom hoje",prospecting,archived,25728,32172,1.25046642,"Compras no site",11,89.20322054,981.23542595,2026-03-16,Contínuo,30.49967133,926,1.05964949,2.87827925,2026-01-01,2026-05-25
"Influ Sabrina - Vm [Teste até 13-03]","[C] [LM - TESTE] [ABO]",ADS78,prospecting,archived,10064,13526,1.34399841,"Compras no site",3,326.50412202,979.51236606,2026-02-05,Contínuo,72.41700178,322,3.04196387,2.38060033,2026-01-01,2026-05-25
"[BM] [ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - MOFU ANA ELISA",prospecting,not_delivering,41128,70913,1.72420249,"Compras no site",8,122.35666711,978.8533369,2025-10-01,Contínuo,13.80358096,469,2.08710733,0.6613738,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - BOFU — Cópia",engaged,active,12669,28076,2.21611808,"Compras no site",21,46.55629416,977.68217732,2025-06-20,Contínuo,34.82270186,414,2.36155115,1.47456903,2026-01-01,2026-05-25
"Evelyn Regly BM - LM","[C] [LM - TESTE] [ABO]","ADS 5",prospecting,not_delivering,31884,50056,1.56994104,"Compras no site",18,54.1323199,974.38175816,2026-02-04,Contínuo,19.46583343,316,3.08348658,0.63129295,2026-01-01,2026-05-25
"Conj. - Q10","[C] [LM - TESTE] [ABO]",ADS,prospecting,not_delivering,40592,78275,1.92833563,"Compras no site",8,121.44721253,971.57770021,2026-02-20,Contínuo,12.41236283,417,2.32992254,0.53273714,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","tons1_rmkt_20-10-2025 — Cópia",existing,inactive,9721,36715,3.77687481,"Compras no site",18,53.60400436,964.87207853,2025-06-20,Contínuo,26.28005117,317,3.0437605,0.86340733,2026-01-01,2026-05-25
"[BM] [ANA ELISA]","[C] [LM - TESTE] [ABO]","AD - RMK NIVER",engaged,inactive,18125,53387,2.94548966,"Compras no site",21,45.85435917,962.94154259,2025-10-01,Contínuo,18.03700419,551,1.7476253,1.03208646,2026-01-01,2026-05-25
"Conj. - Q10","[C] [LM - TESTE] [ABO]","AD - NIVER",prospecting,not_delivering,44803,131891,2.94379841,"Compras no site",10,96.11936145,961.1936145,2026-02-20,Contínuo,7.28778775,629,1.52812975,0.47690896,2026-01-01,2026-05-25
"LP NOVA","[C] [TONS] [PB DR]","tons3_rmkt_01-09-2025 — Cópia",prospecting,inactive,24473,45614,1.86384996,"Compras no site",15,63.07945589,946.19183836,2026-02-09,Contínuo,20.74345241,480,1.971233,1.0523085,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - SHOOTING TOFU",prospecting,inactive,16306,23050,1.41359009,"Compras no site",6,157.15305801,942.91834809,2025-06-20,Contínuo,40.90752052,322,2.92831785,1.39696312,2026-01-01,2026-05-25
"[PUBLICO MORNO]","[C] [VM] [CAPTAÇÃO LEAD] [LANÇAMENTO]",AD3,unknown,not_delivering,69067,78476,1.13623004,"Leads no site",241,3.90385892,940.83,2026-01-14,Contínuo,11.9887609,1088,0.86473346,1.38641113,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - ISA MOFU",engaged,inactive,20209,27011,1.33658271,"Compras no site",9,104.50807491,940.57267423,2025-10-13,Contínuo,34.8218383,471,1.99696958,1.74373403,2026-01-01,2026-05-25
"Influ Evelyn BM -VM","[C] [LM - TESTE] [ABO]","AD - EVELYN",prospecting,not_delivering,65976,90707,1.37484843,"Compras no site",6,156.71666667,940.3,2026-02-04,Contínuo,10.36634438,720,1.30597222,0.79376454,2026-01-01,2026-05-25
"LP - 2","[C] [LM - PRINCIPAL][EX. BASE] [ADV. +] [CBO]","Rmkt Dani 2 — Cópia",prospecting,archived,18266,32736,1.7921822,"Compras no site",16,58.27618032,932.4188851,2026-01-19,Contínuo,28.48298158,341,2.73436623,1.04166667,2026-01-01,2026-05-25
"[RMKT LARANJA MORO-REATIVAÇÃO BASE QUENTE]","[C] [LM - RMKT] [ADV. ABO]","AD - RMK NIVER 3 — Cópia",prospecting,inactive,19861,32727,1.64780223,"Compras no site",23,40.4706839,930.8257297,2025-10-13,Contínuo,28.44213431,252,3.6937529,0.77000642,2026-01-01,2026-05-25
"Influ Larissa L. 1 - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]",29/12,existing,archived,16337,44639,2.73238661,"Compras no site",15,61.79790979,926.96864687,2025-11-27,Contínuo,20.76589186,362,2.56068687,0.81095007,2026-01-01,2026-05-25
"[PUBLICO ENG.] [DR]","[C] [TONS] [PB DR]","AD - SHOOTING TOFU 2",existing,inactive,10787,18722,1.73560768,"Compras no site",13,70.93820963,922.19672525,2025-06-20,Contínuo,49.25738304,336,2.74463311,1.79468006,2026-01-01,2026-05-25
"[BM] [MARCELA/PRI]","[C] [LM - TESTE] [ABO]","AD - PRI TOFU",engaged,not_delivering,11644,41439,3.55882858,"Compras no site",18,50.98280052,917.69040935,2026-05-07,Contínuo,22.14557324,788,1.16458174,1.90159029,2026-01-01,2026-05-25
"Influ Leka - LM TESTE TRAVA DE CPA","[C] [LM - TESTE] [ABO]","ADS 3",prospecting,archived,54178,69624,1.28509727,"Compras no site",8,114.5725,916.58,2026-01-14,Contínuo,13.16471332,519,1.7660501,0.74543261,2026-01-01,2026-05-25
"[PUBLICO ABERTO]","[C] [CATALAGO]",[CATALAGO],engaged,not_delivering,15548,70835,4.55589143,"Compras no site",11,83.30018495,916.30203447,2026-03-04,Contínuo,12.93572435,1525,0.60085379,2.15289052,2026-01-01,2026-05-25
